kind_orig,kind,noise,n,d,b,method,power,n_reps,null_size,advantage
conf_nonlin,null_nonparam,gauss,5000,3,0.2,hsic,0.675,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.2,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.2,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.3,hsic,0.665,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.3,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.3,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.4,hsic,0.655,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.4,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.4,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.5,hsic,0.645,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.5,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.5,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.6,hsic,0.645,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.6,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.6,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.7,hsic,0.625,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.7,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.7,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.8,hsic,0.615,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.8,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.8,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.9,hsic,0.61,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.9,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,3,0.9,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.1,hsic,0.68,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.1,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.1,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.2,hsic,0.675,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.2,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.2,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.3,hsic,0.665,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.3,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.3,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.4,hsic,0.655,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.4,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.4,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.5,hsic,0.645,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.5,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.5,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.6,hsic,0.645,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.6,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.6,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.7,hsic,0.625,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.7,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.7,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.8,hsic,0.615,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.8,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.8,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.9,hsic,0.61,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.9,k1,0.45,200,,
conf_nonlin,null_nonparam,gauss,5000,5,0.9,k2,0.025,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.1,hsic,0.72,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.1,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.1,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.2,hsic,0.71,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.2,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.2,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.3,hsic,0.71,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.3,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.3,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.4,hsic,0.695,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.4,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.4,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.5,hsic,0.68,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.5,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.5,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.6,hsic,0.665,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.6,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.6,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.7,hsic,0.65,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.7,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.7,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.8,hsic,0.64,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.8,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.8,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.9,hsic,0.63,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.9,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,2,0.9,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.1,hsic,0.72,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.1,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.1,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.2,hsic,0.71,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.2,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.2,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.3,hsic,0.71,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.3,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.3,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.4,hsic,0.695,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.4,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.4,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.5,hsic,0.68,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.5,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.5,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.6,hsic,0.665,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.6,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.6,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.7,hsic,0.65,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.7,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.7,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.8,hsic,0.64,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.8,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.8,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.9,hsic,0.63,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.9,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,3,0.9,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.1,hsic,0.72,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.1,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.1,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.2,hsic,0.71,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.2,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.2,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.3,hsic,0.71,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.3,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.3,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.4,hsic,0.695,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.4,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.4,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.5,hsic,0.68,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.5,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.5,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.6,hsic,0.665,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.6,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.6,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.7,hsic,0.65,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.7,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.7,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.8,hsic,0.64,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.8,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.8,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.9,hsic,0.63,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.9,k1,0.05,200,,
conf_nonlin,null_nonparam,gauss,10000,5,0.9,k2,0.085,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.1,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.1,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.1,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.2,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.2,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.2,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.3,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.3,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.3,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.4,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.4,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.4,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.5,hsic,0.745,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.5,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.5,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.6,hsic,0.735,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.6,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.6,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.7,hsic,0.715,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.7,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.7,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.8,hsic,0.69,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.8,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.8,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.9,hsic,0.685,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.9,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,2,0.9,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.1,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.1,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.1,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.2,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.2,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.2,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.3,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.3,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.3,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.4,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.4,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.4,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.5,hsic,0.745,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.5,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.5,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.6,hsic,0.735,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.6,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.6,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.7,hsic,0.715,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.7,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.7,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.8,hsic,0.69,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.8,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.8,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.9,hsic,0.685,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.9,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,3,0.9,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.1,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.1,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.1,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.2,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.2,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.2,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.3,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.3,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.3,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.4,hsic,0.76,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.4,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.4,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.5,hsic,0.745,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.5,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.5,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.6,hsic,0.735,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.6,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.6,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.7,hsic,0.715,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.7,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.7,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.8,hsic,0.69,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.8,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.8,k2,0.05,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.9,hsic,0.685,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.9,k1,0.045,200,,
conf_nonlin,null_nonparam,gauss,20000,5,0.9,k2,0.05,200,,
conf_nonlin,null_nonparam,lognorm,500,2,0.1,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,2,0.1,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.1,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,2,0.2,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,2,0.2,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.2,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,2,0.3,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,2,0.3,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.3,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,2,0.4,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,2,0.4,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.4,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,2,0.5,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,2,0.5,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.5,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,2,0.6,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,2,0.6,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.6,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,2,0.7,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,2,0.7,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.7,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,2,0.8,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,2,0.8,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.8,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,2,0.9,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,2,0.9,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,2,0.9,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.1,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,3,0.1,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.1,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.2,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,3,0.2,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.2,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.3,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,3,0.3,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.3,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.4,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,3,0.4,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.4,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.5,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,3,0.5,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.5,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.6,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,3,0.6,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.6,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.7,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,3,0.7,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.7,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.8,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,3,0.8,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.8,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,3,0.9,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,3,0.9,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,3,0.9,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.1,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,5,0.1,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.1,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.2,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,5,0.2,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.2,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.3,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,5,0.3,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.3,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.4,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,500,5,0.4,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.4,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.5,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,5,0.5,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.5,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.6,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,5,0.6,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.6,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.7,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,5,0.7,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.7,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.8,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,5,0.8,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.8,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,500,5,0.9,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,500,5,0.9,k1,0.77,200,0.19,0.5800000000000001
conf_nonlin,null_nonparam,lognorm,500,5,0.9,k2,0.435,200,0.07,0.365
conf_nonlin,null_nonparam,lognorm,2000,2,0.1,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,2000,2,0.1,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.1,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,2,0.2,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,2,0.2,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.2,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,2,0.3,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,2,0.3,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.3,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,2,0.4,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,2,0.4,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.4,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,2,0.5,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,2,0.5,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.5,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,2,0.6,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,2,0.6,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.6,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,2,0.7,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,2,0.7,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.7,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,2,0.8,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,2,0.8,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.8,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,2,0.9,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,2,0.9,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,2,0.9,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,3,0.1,hsic,0.0,200,0.0,0.0
conf_nonlin,null_nonparam,lognorm,2000,3,0.1,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,3,0.1,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,3,0.2,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,3,0.2,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,3,0.2,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,3,0.3,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,3,0.3,k1,0.995,200,0.07,0.925
conf_nonlin,null_nonparam,lognorm,2000,3,0.3,k2,0.38,200,0.04,0.34
conf_nonlin,null_nonparam,lognorm,2000,3,0.4,hsic,0.005,200,0.0,0.005
conf_nonlin,null_nonparam,lognorm,2000,3,0.4,k1,0.995,200,0.07,0.925
